timestamp,JBLU,JBLU_rolling_7_day_avg,JBLU_rolling_14_day_avg,JBLU_rolling_30_day_avg,JBLU_rolling_90_day_avg,JBLU_7_days_ago,JBLU_14_days_ago,JBLU_30_days_ago,JBLU_90_days_ago,JBLU_log_price,JBLU_pct_change_7_days,JBLU_pct_change_14_days,JBLU_pct_change_30_days,JBLU_pct_change_90_days
2017-12-18,21.82,21.662857142857142,21.607142857142858,20.521333333333335,19.938111111111112,22.19,21.97,,19.04,3.0828269804049246,-0.01667417755745836,-0.0068274920345925616,,0.1460084033613446
2017-12-19,21.59,21.592857142857138,21.652142857142856,20.596999999999998,19.94111111111111,21.59,21.66,,19.25,3.072230244526716,0.0,-0.003231763619575267,,0.12155844155844155
2017-12-20,21.96,21.56,21.687142857142856,20.698333333333334,19.944333333333333,21.49,21.62,19.78,18.9,3.08922261664133,0.021870637505816772,0.015726179463459753,0.11021233569261879,0.16190476190476202
2017-12-21,22.43,21.68,21.767142857142858,20.81933333333333,19.95111111111111,21.18,21.87,19.98,18.62,3.110399348532117,0.059017941454202076,0.025605852766346533,0.12262262262262258,0.20461868958109553
2017-12-22,22.44,21.815714285714286,21.80071428571429,20.939666666666668,19.958111111111112,21.29,22.08,19.9,,3.110845080654496,0.05401596993893857,0.01630434782608709,0.12763819095477402,
2017-12-26,22.58,22.01571428571429,21.86642857142857,21.05933333333333,19.981333333333332,21.59,21.59,,18.55,3.1170645587215158,0.04585456229735982,0.04585456229735982,,0.2172506738544473
2017-12-27,22.5,22.18857142857143,21.929285714285715,21.177666666666664,20.006,21.96,21.49,19.68,18.51,3.1135153092103742,0.02459016393442619,0.046998604001861406,0.14329268292682928,0.21555915721231755
2017-12-28,22.54,22.291428571428575,21.97714285714286,21.27466666666667,20.032,22.43,21.18,20.12,18.53,3.11529150861163,0.004904146232724005,0.06421152030217184,0.12027833001988061,0.21640582838640032
2017-12-29,22.34,22.398571428571433,21.995714285714286,21.347666666666665,20.054666666666666,22.44,21.29,20.96,,3.1063787936410545,-0.004456327985739814,0.049318929074682986,0.06583969465648849,
2018-01-02,22.38,22.458571428571428,22.009285714285713,21.418333333333333,20.08511111111111,22.58,21.59,,19.33,3.108167702883779,-0.008857395925597844,0.03659101435849926,,0.15778582514226597
2018-01-03,21.59,22.33857142857143,22.009285714285713,21.471666666666668,20.110111111111113,22.5,21.96,21.97,19.29,3.072230244526716,-0.04044444444444445,-0.016848816029143943,-0.017296313154301277,0.11923276308968382
2018-01-04,21.69,22.231428571428573,22.023571428571433,21.535333333333334,20.130555555555556,22.54,22.43,21.66,19.64,3.076851324838783,-0.03771073646850035,-0.03299152920196159,0.0013850415512465899,0.10437881873727091
2018-01-05,21.38,22.060000000000002,22.037857142857145,21.582,20.150444444444442,22.34,22.44,21.62,,3.062455905596899,-0.04297224709042081,-0.047237076648841456,-0.011100832562442275,
2018-01-08,21.28,21.88571428571429,22.037142857142857,21.628,20.16788888888889,,,,20.23,3.0577676644734435,,,,0.05190311418685124
2018-01-09,21.47,21.732857142857142,22.01214285714286,21.682333333333336,20.187333333333335,22.38,22.58,,20.53,3.0666566118906897,-0.04066130473637177,-0.04915854738706818,,0.04578665367754494
2018-01-10,21.59,21.625714285714285,22.01214285714286,21.746,20.20711111111111,21.59,22.5,22.19,20.34,3.072230244526716,0.0,-0.04044444444444445,-0.027039206849932464,0.06145526057030482
2018-01-11,22.34,21.62,22.039285714285715,21.82,20.235111111111113,21.69,22.54,21.59,20.37,3.1063787936410545,0.02996772706316268,-0.008873114463176544,0.03473830477072719,0.09671084928816881
2018-01-12,22.93,21.811428571428568,22.074999999999996,21.885666666666665,20.276999999999997,21.38,22.34,21.49,,3.132446096869813,0.07249766136576243,0.026410026857654426,0.06700791065611919,
2018-01-16,22.3,21.898571428571426,22.064999999999998,21.913333333333334,20.31533333333333,21.47,22.38,,20.07,3.104586678466073,0.03865859338612026,-0.003574620196604035,,0.11111111111111113
2018-01-17,22.45,22.05142857142857,22.055714285714284,21.95133333333333,20.362,21.59,21.59,21.82,20.34,3.1112906141882632,0.03983325613710048,0.03983325613710048,0.02887259395050408,0.1037364798426745
2018-01-18,22.48,22.222857142857144,22.054285714285715,21.96833333333333,20.404,22.34,21.69,21.59,20.35,3.1126260250254902,0.006266786034019721,0.03642231443061315,0.041222788327929624,0.10466830466830461
2018-01-19,22.57,22.38,22.05642857142857,21.99866666666667,20.439444444444444,22.93,21.38,21.96,,3.1166215908294443,-0.015699956389010006,0.05565949485500474,0.027777777777777752,
2018-01-22,22.59,22.52285714285714,22.074285714285715,22.031000000000002,20.470666666666666,,21.28,,20.62,3.1175073304799117,,0.06156015037593979,,0.09553831231813767
2018-01-23,22.53,22.55,22.085,22.053,20.506,22.3,21.47,,19.72,3.114847754444153,0.010313901345291499,0.049371215649743935,,0.14249492900608532
2018-01-24,22.05,22.42428571428572,22.11785714285714,22.052,20.535777777777778,22.45,21.59,,19.59,3.093312601892855,-0.017817371937639135,0.021306160259379384,,0.12557427258805517
2018-01-25,20.69,22.194285714285716,22.04642857142857,22.002000000000002,20.550333333333334,22.48,22.34,22.58,19.38,3.029650491757452,-0.07962633451957292,-0.07385854968666064,-0.08370239149689979,0.06759545923632623
2018-01-26,20.5,21.91571428571429,21.983571428571427,21.965666666666667,20.565222222222225,22.57,22.93,22.5,,3.0204248861443626,-0.0917146654851573,-0.10597470562581769,-0.08888888888888889,
2018-01-29,20.28,21.601428571428574,21.91214285714286,21.925333333333334,20.579,22.59,,,19.15,3.0096351787229825,-0.1022576361221779,,,0.05900783289817246
2018-01-30,20.65,21.327142857142857,21.853571428571428,21.907666666666668,20.594555555555555,22.53,22.3,,18.95,3.027715319407042,-0.08344429649356425,-0.07399103139013462,,0.08970976253298149
2018-01-31,20.86,21.080000000000002,21.801428571428573,21.89333333333333,20.616333333333333,22.05,22.45,,18.92,3.0378334495726262,-0.053968253968254026,-0.07082405345211581,,0.10253699788583497
2018-02-01,20.94,20.852857142857143,21.701428571428572,21.864,20.64211111111111,20.69,22.48,22.38,19.19,3.041661205442391,0.01208313194780087,-0.06850533807829177,-0.0643431635388739,0.09119332985930172
2018-02-02,20.33,20.607142857142858,21.51571428571429,21.822,20.658333333333335,20.5,22.57,21.59,,3.012097627640255,-0.008292682926829352,-0.09924678777137802,-0.05836035201482175,
2018-02-05,19.82,20.482857142857142,21.33857142857143,21.750666666666667,20.670777777777776,20.28,22.59,,18.92,2.986691528901842,-0.022682445759368876,-0.1226206285967242,,0.047568710359407955
2018-02-06,20.35,20.461428571428574,21.188571428571432,21.681333333333335,20.69077777777778,20.65,22.53,,18.8,3.013080911888604,-0.014527845036319476,-0.09675987572126052,,0.08244680851063833
2018-02-07,20.385,20.476428571428574,21.038928571428574,21.612833333333334,20.71161111111111,20.86,22.05,21.28,18.83,3.0147993362712167,-0.02277085330776596,-0.07551020408163261,-0.042058270676691704,0.08258098778544894
2018-02-08,19.83,20.35928571428571,20.843214285714286,21.521166666666666,20.726055555555554,20.94,20.69,21.47,18.99,2.9871959425317045,-0.05300859598853882,-0.041565973900435135,-0.07638565440149048,0.04423380726698262
2018-02-09,19.89,20.220714285714283,20.65035714285714,21.434166666666666,20.741388888888892,20.33,20.5,21.59,,2.9902170928658807,-0.02164289227742242,-0.02975609756097558,-0.07874015748031493,
2018-02-12,19.87,20.067857142857143,20.46035714285714,21.345166666666664,20.741944444444442,19.82,20.28,,19.63,2.9892110565637253,0.002522704339051499,-0.02021696252465484,,0.012226184411614978
2018-02-13,19.96,20.015000000000004,20.31107142857143,21.265833333333333,20.748944444444444,20.35,20.65,,20.15,2.993730270883318,-0.01916461916461919,-0.033414043583535,,-0.00942928039702222
2018-02-14,20.14,20.060714285714287,20.271785714285716,21.191166666666668,20.75838888888889,20.385,20.86,,20.26,3.0027078872904163,-0.012018641157714054,-0.034515819750719025,,-0.00592300098716688
2018-02-15,20.3,20.053571428571427,20.2575,21.14816666666667,20.765722222222223,19.83,20.94,22.3,19.99,3.0106208860477417,0.02370146243066074,-0.03056351480420251,-0.08968609865470852,0.015507753876938583
2018-02-16,20.3,20.041428571428572,20.258928571428573,21.10183333333333,20.77472222222222,19.89,20.33,22.45,,3.0106208860477417,0.02061337355455003,-0.001475651746187781,-0.09576837416481063,
2018-02-20,20.02,20.068571428571428,20.21392857142857,21.056499999999996,20.772388888888887,19.96,20.35,,19.9,2.9967317738870745,0.003006012024048032,-0.016216216216216307,,0.006030150753768894
2018-02-21,20.74,20.189999999999998,20.205357142857142,21.0385,20.77472222222222,20.14,20.385,22.59,,3.032064202801381,0.029791459781529188,0.017414765759136464,-0.08189464364763176,
2018-02-22,20.85,20.330000000000002,20.19892857142857,21.017833333333332,20.780388888888886,20.3,19.83,22.53,19.84,3.0373539482448106,0.027093596059113333,0.05143721633888065,-0.07456724367509986,0.05090725806451621
2018-02-23,21.32,20.524285714285718,20.269642857142856,21.008833333333335,20.790944444444445,20.3,19.89,22.05,,3.0596455992976437,0.05024630541871919,0.07189542483660129,-0.03310657596371884,
2018-02-26,21.73,20.75142857142857,20.40607142857143,20.9885,20.8075,,19.87,,20.12,3.078693794268338,,0.0936084549572219,,0.08001988071570573
2018-02-27,21.35,20.90142857142857,20.4775,20.935833333333335,20.8205,20.02,19.96,,20.96,3.0610517396746335,0.06643356643356653,0.06963927855711426,,0.01860687022900766
2018-02-28,21.05,21.00857142857143,20.525000000000002,20.894166666666667,20.83138888888889,20.74,20.14,20.28,21.47,3.0469005601283903,0.014946962391514093,0.045183714001986106,0.03796844181459564,-0.01956217978574747
2018-03-01,21.08,21.16,20.614285714285717,20.8485,20.83961111111111,20.85,20.3,20.65,21.31,3.0483247236731614,0.011031175059951888,0.038423645320196924,0.0208232445520581,-0.010793054903801053
2018-03-02,21.29,21.23857142857143,20.714285714285715,20.808833333333336,20.850055555555556,21.32,20.3,20.86,,3.058237478905388,-0.001407129455909997,0.04876847290640386,0.020613614573346106,
2018-03-05,21.27,21.298571428571428,20.814285714285717,20.7655,20.8655,21.73,,,21.66,3.0572976292121457,-0.0211688909341924,,,-0.018005540166205012
2018-03-06,21.44,21.315714285714286,20.919999999999998,20.727166666666665,20.87461111111111,21.35,20.02,,21.62,3.0652583362026014,0.004215456674473061,0.07092907092907101,,-0.008325624421831624
2018-03-07,21.5,21.282857142857143,21.017142857142858,20.692833333333333,20.89438888888889,21.05,20.74,19.82,21.87,3.068052935133617,0.021377672209026095,0.03664416586306662,0.08476286579212915,-0.0169181527206219
2018-03-08,21.71,21.334285714285716,21.11785714285714,20.681500000000003,20.917944444444444,21.08,20.85,20.35,22.08,3.0777729838902004,0.029886148007590256,0.0412470023980815,0.0668304668304668,-0.01675724637681148
2018-03-09,22.0,21.47,21.23928571428571,20.725166666666667,20.947055555555554,21.29,21.32,20.385,,3.091042453358316,0.03334899013621423,0.03189493433395871,0.07922492028452285,
2018-03-12,22.04,21.607142857142858,21.38357142857143,20.7765,20.9815,21.27,21.73,,21.59,3.092858984284714,0.03620122237893745,0.01426599171652088,,0.02084298286243628
2018-03-13,22.35,21.75857142857143,21.49857142857143,20.8455,21.017055555555558,21.44,21.35,,21.49,3.106826321059578,0.04244402985074627,0.046838407494145196,,0.04001861330851573
2018-03-14,22.34,21.91142857142857,21.605,20.901833333333336,21.05472222222222,21.5,21.05,19.87,21.18,3.1063787936410545,0.039069767441860456,0.061282660332541525,0.12430800201308499,0.054768649669499535
2018-03-15,22.26,22.028571428571432,21.672142857142855,20.948500000000003,21.091833333333334,21.71,21.08,19.96,21.29,3.102791345847399,0.025333947489636143,0.055977229601518186,0.11523046092184372,0.04556129638327865
2018-03-16,22.59,22.184285714285718,21.73357142857143,21.0035,21.12961111111111,22.0,21.29,20.14,,3.1175073304799117,0.02681818181818181,0.061061531235321785,0.12164846077457792,
2018-03-19,22.17,22.25,21.792142857142856,21.064833333333336,21.161277777777777,22.04,21.27,,21.59,3.09874002362822,0.0058983666061707156,0.04231311706629065,,0.02686428902269578
2018-03-20,22.3,22.292857142857144,21.881428571428568,21.147499999999997,21.198833333333333,22.35,21.44,,21.96,3.104586678466073,-0.0022371364653244164,0.04011194029850743,,0.015482695810564657
2018-03-21,21.78,22.255714285714287,21.931428571428572,21.19516666666667,21.231944444444444,22.34,21.5,,22.43,3.0809921175048145,-0.025067144136078724,0.013023255813953541,,-0.028979045920641933
2018-03-22,21.27,22.101428571428567,21.93,21.224666666666668,21.259055555555555,22.26,21.71,20.02,22.44,3.0572976292121457,-0.04447439353099739,-0.02026715799170895,0.06243756243756244,-0.05213903743315515
2018-03-23,20.84,21.88714285714286,21.899285714285714,21.258333333333333,21.279611111111112,22.59,22.0,20.74,,3.0368742168851663,-0.07746790615316512,-0.052727272727272734,0.004821600771456192,
2018-03-26,20.48,21.632857142857144,21.830714285714286,21.278000000000002,21.296611111111112,22.17,22.04,,22.58,3.019448800171307,-0.07622913847541728,-0.07078039927404713,,-0.0930026572187776
2018-03-27,19.95,21.255714285714284,21.72,21.28066666666667,21.30016666666667,22.3,22.35,,22.5,2.9932291433358724,-0.10538116591928257,-0.10738255033557056,,-0.11333333333333337
2018-03-28,20.17,20.970000000000002,21.610000000000003,21.287666666666667,21.30038888888889,21.78,22.34,21.73,22.54,3.0041963519661206,-0.07392102846648298,-0.0971351835273052,-0.07179015186378272,-0.10514640638864231
2018-03-29,20.32,20.687142857142856,21.490000000000002,21.29366666666667,21.301055555555557,21.27,22.26,21.35,22.34,3.011605622710281,-0.044663845792195546,-0.08715184186882305,-0.048243559718969604,-0.09042076991942702
2018-04-02,19.73,20.39428571428571,21.325,21.27466666666667,21.298166666666667,20.48,22.17,,22.38,2.982140320034524,-0.03662109375,-0.1100586377988273,,-0.11840929401251112
2018-04-03,20.15,20.23428571428571,21.167857142857144,21.26966666666667,21.30227777777778,19.95,22.3,,21.59,3.0032042883926917,0.010025062656641569,-0.09641255605381176,,-0.06669754515979626
2018-04-04,20.48,20.18285714285714,21.035,21.285000000000004,21.30783333333333,20.17,21.78,21.27,21.69,3.019448800171307,0.015369360436291458,-0.059687786960514265,-0.037141513869299446,-0.05578607653296454
2018-04-05,20.64,20.205714285714286,20.919285714285714,21.28166666666667,21.316055555555554,20.32,21.27,21.44,21.38,3.027230940613362,0.015748031496063006,-0.02961918194640334,-0.03731343283582093,-0.03461178671655746
2018-04-06,20.12,20.23,20.74285714285714,21.257333333333335,21.319166666666664,,20.84,21.5,,3.0017143452315387,,-0.034548944337811846,-0.06418604651162786,
